1		Fea8		1.0
2		Fea12		0.9617415938150913
3		Fea14		0.9604032093310544
4		Fea30		0.9445210412985774
5		Fea78		0.9196175590048229
6		Fea10		0.9168202155117691
7		Fea77		0.894317758485726
8		Fea5		0.889317627527936
9		Fea15		0.8886785056116075
10		Fea3		0.8660684318702669
11		Fea29		0.8646090204798595
12		Fea7		0.8599738379485609
13		Fea2		0.8535093109220271
14		Fea76		0.8499125884232777
15		Fea106		0.8473055404597428
16		Fea49		0.8378912852019692
17		Fea75		0.8378080809168728
18		Fea74		0.833548327392603
19		Fea73		0.8315292024850908
20		Fea90		0.8306153850217057
21		Fea107		0.8297438856421764
22		Fea1		0.8263864645715521
23		Fea59		0.8247552725204229
24		Fea72		0.8220144144652186
25		Fea108		0.8160250584295689
26		Fea32		0.8154785699143663
27		Fea109		0.8134768683288954
28		Fea105		0.8078032682318476
29		Fea110		0.8002120947294575
30		Fea9		0.7999169058150459
31		Fea50		0.7963040539036144
32		Fea89		0.794995216239527
33		Fea33		0.7929864779212593
34		Fea31		0.7917822845298295
35		Fea4		0.7730548323867554
36		Fea34		0.7720522084285906
37		Fea60		0.7665165564889845
38		Fea18		0.7654937698924185
39		Fea16		0.7647510595493093
40		Fea0		0.7634214014542849
41		Fea38		0.7502046239658585
42		Fea28		0.7473383480540572
43		Fea71		0.746775296340072
44		Fea27		0.7435901394397586
45		Fea11		0.7403123920383964
46		Fea70		0.7396188420961302
47		Fea91		0.7324270517251603
48		Fea80		0.7300947796204353
49		Fea35		0.7284740185086683
50		Fea17		0.7272359723214504
51		Fea69		0.7268014087048745
52		Fea79		0.7255332339609372
53		Fea24		0.716563667846093
54		Fea92		0.7152961624468045
55		Fea26		0.7138376558016808
56		Fea6		0.7108428574487214
57		Fea103		0.7094038525903704
58		Fea25		0.7061034413763195
59		Fea37		0.7058117918281042
60		Fea19		0.7044141111535817
61		Fea39		0.7036025551873843
62		Fea104		0.7027892017583978
63		Fea93		0.6975036930636541
64		Fea22		0.6944124395574305
65		Fea52		0.6915560542108548
66		Fea98		0.6902909842186535
67		Fea13		0.6898155810683584
68		Fea100		0.6880582062705338
69		Fea102		0.6856292955442126
70		Fea112		0.6852532935487955
71		Fea20		0.6849530413034811
72		Fea101		0.6827594481332275
73		Fea94		0.6783562623615633
74		Fea113		0.6770820945147826
75		Fea21		0.67549580456047
76		Fea81		0.675322005970985
77		Fea23		0.6748455427719982
78		Fea111		0.6742598598080476
79		Fea53		0.6675280902447209
80		Fea68		0.6665563607086497
81		Fea40		0.6657202170310056
82		Fea99		0.6637721286677761
83		Fea36		0.6631900177461583
84		Fea97		0.6624054726638682
85		Fea96		0.6603265212964936
86		Fea55		0.6572403980288053
87		Fea54		0.6542217329569553
88		Fea51		0.654138969903891
89		Fea62		0.6514691719644836
90		Fea58		0.6513904231450875
91		Fea82		0.6513296166373718
92		Fea56		0.6452902920898413
93		Fea83		0.6378969570772841
94		Fea88		0.6376966692896251
95		Fea48		0.6357831386391152
96		Fea66		0.6331361251875961
97		Fea63		0.6328635221776214
98		Fea44		0.6320942921700899
99		Fea87		0.6320491475261573
100		Fea95		0.6314307869034
101		Fea67		0.6299481820257916
102		Fea85		0.6293325017439939
103		Fea64		0.6258800820765187
104		Fea65		0.6255111979981329
105		Fea86		0.6247005892086751
106		Fea61		0.6243089820441476
107		Fea84		0.6242190123015078
108		Fea57		0.6212296409255995
109		Fea47		0.618355782525341
110		Fea41		0.6147450268234468
111		Fea42		0.6146568773744383
112		Fea45		0.6134828759842862
113		Fea46		0.6108325605080923
114		Fea43		0.6106501295152007
